qid,absid
http://www.wikidata.org/entity/Q97986550,100742
http://www.wikidata.org/entity/Q97987540,100807
http://www.wikidata.org/entity/Q97985006,100881
http://www.wikidata.org/entity/Q97984716,101137
http://www.wikidata.org/entity/Q97983790,101328
http://www.wikidata.org/entity/Q97988544,101370
http://www.wikidata.org/entity/Q97985545,101542
http://www.wikidata.org/entity/Q97984758,101646
http://www.wikidata.org/entity/Q97988494,137793
http://www.wikidata.org/entity/Q97986493,99329
http://www.wikidata.org/entity/Q97986941,99359
http://www.wikidata.org/entity/Q97988498,99380
http://www.wikidata.org/entity/Q97988199,99400
http://www.wikidata.org/entity/Q97987005,99466
http://www.wikidata.org/entity/Q97984300,99512
http://www.wikidata.org/entity/Q97985672,100047
http://www.wikidata.org/entity/Q97984589,100162
http://www.wikidata.org/entity/Q97988304,100251
http://www.wikidata.org/entity/Q97986614,100543
http://www.wikidata.org/entity/Q97986283,101148
http://www.wikidata.org/entity/Q97987859,101438
http://www.wikidata.org/entity/Q97987860,101439
http://www.wikidata.org/entity/Q97988420,101466
http://www.wikidata.org/entity/Q97986825,101786
http://www.wikidata.org/entity/Q97984561,135915
http://www.wikidata.org/entity/Q97984046,152182
http://www.wikidata.org/entity/Q97985571,152958
http://www.wikidata.org/entity/Q97986985,152960
http://www.wikidata.org/entity/Q97986923,182698
http://www.wikidata.org/entity/Q97987194,99454
http://www.wikidata.org/entity/Q97986736,99535
http://www.wikidata.org/entity/Q97986655,99863
http://www.wikidata.org/entity/Q97987050,99902
http://www.wikidata.org/entity/Q97984297,100040
http://www.wikidata.org/entity/Q97987297,100089
http://www.wikidata.org/entity/Q97988624,100113
http://www.wikidata.org/entity/Q97987509,100116
http://www.wikidata.org/entity/Q97987733,100262
http://www.wikidata.org/entity/Q97988642,100290
http://www.wikidata.org/entity/Q97984441,100386
http://www.wikidata.org/entity/Q97988287,100483
http://www.wikidata.org/entity/Q97987727,100640
http://www.wikidata.org/entity/Q97985563,100739
http://www.wikidata.org/entity/Q97987982,101103
http://www.wikidata.org/entity/Q97984457,101574
http://www.wikidata.org/entity/Q97985286,116009
http://www.wikidata.org/entity/Q97988044,99080
http://www.wikidata.org/entity/Q97987431,99561
http://www.wikidata.org/entity/Q97986313,99842
http://www.wikidata.org/entity/Q84712363,100525
http://www.wikidata.org/entity/Q97983395,100925
http://www.wikidata.org/entity/Q97987872,101451
http://www.wikidata.org/entity/Q97984346,99066
http://www.wikidata.org/entity/Q97985515,99218
http://www.wikidata.org/entity/Q97983726,99552
http://www.wikidata.org/entity/Q97984666,99724
http://www.wikidata.org/entity/Q97985871,99324
http://www.wikidata.org/entity/Q97985148,100584
http://www.wikidata.org/entity/Q97983048,101205
http://www.wikidata.org/entity/Q42886800,135916
http://www.wikidata.org/entity/Q97983642,101590
http://www.wikidata.org/entity/Q97983867,101555
http://www.wikidata.org/entity/Q97986101,101638
http://www.wikidata.org/entity/Q97986511,101486
http://www.wikidata.org/entity/Q97987408,100383
http://www.wikidata.org/entity/Q97983728,100870
http://www.wikidata.org/entity/Q97984546,100510
http://www.wikidata.org/entity/Q97987382,100544
http://www.wikidata.org/entity/Q97987981,101217
http://www.wikidata.org/entity/Q97984408,99497
http://www.wikidata.org/entity/Q97986318,101058
http://www.wikidata.org/entity/Q97984398,101098
http://www.wikidata.org/entity/Q97986134,99363
http://www.wikidata.org/entity/Q97984068,101122
http://www.wikidata.org/entity/Q97986908,101138
http://www.wikidata.org/entity/Q97986466,126193
http://www.wikidata.org/entity/Q97987392,99414
http://www.wikidata.org/entity/Q97983448,99593
http://www.wikidata.org/entity/Q97986200,101282
http://www.wikidata.org/entity/Q97987867,101322
http://www.wikidata.org/entity/Q97983686,101706
http://www.wikidata.org/entity/Q97985309,99394
http://www.wikidata.org/entity/Q97984342,100325
http://www.wikidata.org/entity/Q97987478,101377
http://www.wikidata.org/entity/Q97984509,101468
http://www.wikidata.org/entity/Q97986513,99167
http://www.wikidata.org/entity/Q97987284,99199
http://www.wikidata.org/entity/Q97987253,99223
http://www.wikidata.org/entity/Q97983755,99294
http://www.wikidata.org/entity/Q97988401,100082
http://www.wikidata.org/entity/Q97984428,100560
http://www.wikidata.org/entity/Q97983993,152976
http://www.wikidata.org/entity/Q97983598,99105
http://www.wikidata.org/entity/Q97985619,117483
http://www.wikidata.org/entity/Q97988527,152166
http://www.wikidata.org/entity/Q97987323,182705
http://www.wikidata.org/entity/Q97983345,99315
http://www.wikidata.org/entity/Q97986353,100030
http://www.wikidata.org/entity/Q97988582,100069
http://www.wikidata.org/entity/Q97984628,101798
http://www.wikidata.org/entity/Q97987385,101802
http://www.wikidata.org/entity/Q97986358,182690
http://www.wikidata.org/entity/Q97986876,182697
http://www.wikidata.org/entity/Q97984730,99035
http://www.wikidata.org/entity/Q97983514,99083
http://www.wikidata.org/entity/Q97986001,99113
http://www.wikidata.org/entity/Q97984944,99163
http://www.wikidata.org/entity/Q97988048,99182
http://www.wikidata.org/entity/Q97985526,99396
http://www.wikidata.org/entity/Q97986660,99409
http://www.wikidata.org/entity/Q97984042,99544
http://www.wikidata.org/entity/Q97987499,99574
http://www.wikidata.org/entity/Q97986635,99719
http://www.wikidata.org/entity/Q97986885,99725
http://www.wikidata.org/entity/Q97988377,99778
http://www.wikidata.org/entity/Q97985404,99795
http://www.wikidata.org/entity/Q97984279,99808
http://www.wikidata.org/entity/Q97988184,99838
http://www.wikidata.org/entity/Q97986116,99877
http://www.wikidata.org/entity/Q81462523,99928
http://www.wikidata.org/entity/Q97988317,99967
http://www.wikidata.org/entity/Q97984366,100258
http://www.wikidata.org/entity/Q97987035,100318
http://www.wikidata.org/entity/Q97987111,100397
http://www.wikidata.org/entity/Q97987326,100413
http://www.wikidata.org/entity/Q97986719,100495
http://www.wikidata.org/entity/Q97984170,100610
http://www.wikidata.org/entity/Q97984255,100717
http://www.wikidata.org/entity/Q97986570,100729
http://www.wikidata.org/entity/Q97984592,100831
http://www.wikidata.org/entity/Q97983787,101018
http://www.wikidata.org/entity/Q97985187,101068
http://www.wikidata.org/entity/Q97986418,124011
http://www.wikidata.org/entity/Q97988431,99711
http://www.wikidata.org/entity/Q97985486,99729
http://www.wikidata.org/entity/Q97983724,101028
http://www.wikidata.org/entity/Q97985898,101310
http://www.wikidata.org/entity/Q97983842,101373
http://www.wikidata.org/entity/Q97988359,101456
http://www.wikidata.org/entity/Q97984446,101488
http://www.wikidata.org/entity/Q97983601,101506
http://www.wikidata.org/entity/Q97987693,101655
http://www.wikidata.org/entity/Q97983705,101783
http://www.wikidata.org/entity/Q97983291,152951
http://www.wikidata.org/entity/Q97987657,99152
http://www.wikidata.org/entity/Q1393393,99213
http://www.wikidata.org/entity/Q97983625,101713
http://www.wikidata.org/entity/Q97987864,101773
http://www.wikidata.org/entity/Q97984410,112256
http://www.wikidata.org/entity/Q97984969,137029
http://www.wikidata.org/entity/Q97985064,137183
http://www.wikidata.org/entity/Q97987786,182708
http://www.wikidata.org/entity/Q97986754,100211
http://www.wikidata.org/entity/Q97986217,101819
http://www.wikidata.org/entity/Q97984271,152160
http://www.wikidata.org/entity/Q97986828,100955
http://www.wikidata.org/entity/Q97986112,101225
http://www.wikidata.org/entity/Q97988387,101762
http://www.wikidata.org/entity/Q97985657,119325
http://www.wikidata.org/entity/Q97985412,119168
http://www.wikidata.org/entity/Q97983444,152957
http://www.wikidata.org/entity/Q97986378,100441
http://www.wikidata.org/entity/Q97983785,101325
http://www.wikidata.org/entity/Q97985590,101366
http://www.wikidata.org/entity/Q97983472,119320
http://www.wikidata.org/entity/Q97984862,99070
http://www.wikidata.org/entity/Q97987636,99140
http://www.wikidata.org/entity/Q97986759,99470
http://www.wikidata.org/entity/Q97988598,99513
http://www.wikidata.org/entity/Q97983885,99208
http://www.wikidata.org/entity/Q97983244,99367
http://www.wikidata.org/entity/Q97983584,99408
http://www.wikidata.org/entity/Q97983697,100207
http://www.wikidata.org/entity/Q97984556,100837
http://www.wikidata.org/entity/Q97983217,101640
http://www.wikidata.org/entity/Q97985018,100276
http://www.wikidata.org/entity/Q97988512,101559
http://www.wikidata.org/entity/Q97988622,101800
http://www.wikidata.org/entity/Q97986663,100514
http://www.wikidata.org/entity/Q97983570,100897
http://www.wikidata.org/entity/Q97987578,101428
http://www.wikidata.org/entity/Q97988538,99890
http://www.wikidata.org/entity/Q97985425,100938
http://www.wikidata.org/entity/Q97983652,101071
http://www.wikidata.org/entity/Q97983201,101577
http://www.wikidata.org/entity/Q97984356,101654
http://www.wikidata.org/entity/Q97983958,152972
http://www.wikidata.org/entity/Q97985858,182683
http://www.wikidata.org/entity/Q97983462,99057
http://www.wikidata.org/entity/Q97986045,101673
http://www.wikidata.org/entity/Q97984872,101759
http://www.wikidata.org/entity/Q97985455,99349
http://www.wikidata.org/entity/Q97988576,99599
http://www.wikidata.org/entity/Q97985495,99657
http://www.wikidata.org/entity/Q97986629,101582
http://www.wikidata.org/entity/Q97984359,101808
http://www.wikidata.org/entity/Q97984630,110892
http://www.wikidata.org/entity/Q97984685,99614
http://www.wikidata.org/entity/Q97986310,101779
http://www.wikidata.org/entity/Q97985363,100826
http://www.wikidata.org/entity/Q97986019,101399
http://www.wikidata.org/entity/Q97987840,101701
http://www.wikidata.org/entity/Q97984680,118893
http://www.wikidata.org/entity/Q97983391,99541
http://www.wikidata.org/entity/Q97986391,152950
http://www.wikidata.org/entity/Q97986724,99304
http://www.wikidata.org/entity/Q97987974,100943
http://www.wikidata.org/entity/Q97985002,101127
http://www.wikidata.org/entity/Q97985831,101388
http://www.wikidata.org/entity/Q97984688,100202
http://www.wikidata.org/entity/Q97988057,152159
http://www.wikidata.org/entity/Q97984786,99344
http://www.wikidata.org/entity/Q97987256,99486
http://www.wikidata.org/entity/Q97983421,152184
http://www.wikidata.org/entity/Q97987266,152192
http://www.wikidata.org/entity/Q97983698,99178
http://www.wikidata.org/entity/Q97987305,99621
http://www.wikidata.org/entity/Q97986475,99849
http://www.wikidata.org/entity/Q97988475,107620
http://www.wikidata.org/entity/Q97983270,108152
http://www.wikidata.org/entity/Q97987448,99312
http://www.wikidata.org/entity/Q97986969,99651
http://www.wikidata.org/entity/Q97985028,182677
http://www.wikidata.org/entity/Q97984351,99268
http://www.wikidata.org/entity/Q97985335,99365
http://www.wikidata.org/entity/Q97986328,101072
http://www.wikidata.org/entity/Q97985294,99453
http://www.wikidata.org/entity/Q97986372,100294
http://www.wikidata.org/entity/Q97987098,100357
http://www.wikidata.org/entity/Q97985716,100941
http://www.wikidata.org/entity/Q97986672,152948
http://www.wikidata.org/entity/Q97987350,99543
http://www.wikidata.org/entity/Q97984155,99897
http://www.wikidata.org/entity/Q97987232,99960
http://www.wikidata.org/entity/Q97985536,100011
http://www.wikidata.org/entity/Q97986470,99472
http://www.wikidata.org/entity/Q97988159,101341
http://www.wikidata.org/entity/Q97984579,101541
http://www.wikidata.org/entity/Q97987623,101562
http://www.wikidata.org/entity/Q97984390,100023
http://www.wikidata.org/entity/Q97986996,100295
http://www.wikidata.org/entity/Q97985315,101289
http://www.wikidata.org/entity/Q97986523,99966
http://www.wikidata.org/entity/Q97984056,129842
http://www.wikidata.org/entity/Q97985808,99983
http://www.wikidata.org/entity/Q97986903,101295
http://www.wikidata.org/entity/Q97985516,152173
http://www.wikidata.org/entity/Q97987275,99251
http://www.wikidata.org/entity/Q97987454,99415
http://www.wikidata.org/entity/Q97984322,99659
http://www.wikidata.org/entity/Q97983711,100685
http://www.wikidata.org/entity/Q97983769,100888
http://www.wikidata.org/entity/Q97988118,99538
http://www.wikidata.org/entity/Q97988300,111113
http://www.wikidata.org/entity/Q97983815,101318
http://www.wikidata.org/entity/Q97985862,99536
http://www.wikidata.org/entity/Q97986142,99670
http://www.wikidata.org/entity/Q97987383,99705
http://www.wikidata.org/entity/Q97985251,99733
http://www.wikidata.org/entity/Q97984618,99290
http://www.wikidata.org/entity/Q97988662,112258
http://www.wikidata.org/entity/Q97988311,99436
http://www.wikidata.org/entity/Q97987946,101303
http://www.wikidata.org/entity/Q97987558,99337
http://www.wikidata.org/entity/Q97984880,112582
http://www.wikidata.org/entity/Q97983441,100782
http://www.wikidata.org/entity/Q97983986,101554
http://www.wikidata.org/entity/Q97986797,112586
http://www.wikidata.org/entity/Q97984176,99193
http://www.wikidata.org/entity/Q97988467,99570
http://www.wikidata.org/entity/Q97985759,99671
http://www.wikidata.org/entity/Q97986818,99716
http://www.wikidata.org/entity/Q97986531,99739
http://www.wikidata.org/entity/Q97987078,152946
http://www.wikidata.org/entity/Q97985705,100974
http://www.wikidata.org/entity/Q97987807,101300
http://www.wikidata.org/entity/Q97986809,152952
http://www.wikidata.org/entity/Q97988506,100176
http://www.wikidata.org/entity/Q97987225,100043
http://www.wikidata.org/entity/Q97985411,99377
http://www.wikidata.org/entity/Q97984283,99973
http://www.wikidata.org/entity/Q97985614,100181
http://www.wikidata.org/entity/Q97987173,100401
http://www.wikidata.org/entity/Q97987081,100431
http://www.wikidata.org/entity/Q97984517,100572
http://www.wikidata.org/entity/Q97988109,101495
http://www.wikidata.org/entity/Q97985847,101561
http://www.wikidata.org/entity/Q97987602,101662
http://www.wikidata.org/entity/Q97985903,101683
http://www.wikidata.org/entity/Q97985918,112089
http://www.wikidata.org/entity/Q97985420,126961
http://www.wikidata.org/entity/Q97983446,182658
http://www.wikidata.org/entity/Q97984603,99894
http://www.wikidata.org/entity/Q97984774,99992
http://www.wikidata.org/entity/Q97984772,99495
http://www.wikidata.org/entity/Q84710751,100340
http://www.wikidata.org/entity/Q97986387,99866
http://www.wikidata.org/entity/Q97985763,99503
http://www.wikidata.org/entity/Q97985669,100952
http://www.wikidata.org/entity/Q97985481,100972
http://www.wikidata.org/entity/Q97985868,107411
http://www.wikidata.org/entity/Q97985553,136631
http://www.wikidata.org/entity/Q97987938,152918
http://www.wikidata.org/entity/Q97984671,182670
http://www.wikidata.org/entity/Q97984978,182676
http://www.wikidata.org/entity/Q97985467,99319
http://www.wikidata.org/entity/Q97987074,99354
http://www.wikidata.org/entity/Q97985909,99534
http://www.wikidata.org/entity/Q97985221,100102
http://www.wikidata.org/entity/Q97983294,101609
http://www.wikidata.org/entity/Q97987767,101676
http://www.wikidata.org/entity/Q97987135,152199
http://www.wikidata.org/entity/Q97984139,99158
http://www.wikidata.org/entity/Q97983370,99492
http://www.wikidata.org/entity/Q5476571,100119
http://www.wikidata.org/entity/Q97987287,100791
http://www.wikidata.org/entity/Q97986575,101145
http://www.wikidata.org/entity/Q97983752,101324
http://www.wikidata.org/entity/Q97988530,152185
http://www.wikidata.org/entity/Q97987286,99229
http://www.wikidata.org/entity/Q97986817,99263
http://www.wikidata.org/entity/Q97987458,101757
http://www.wikidata.org/entity/Q97987130,110890
http://www.wikidata.org/entity/Q97984099,99528
http://www.wikidata.org/entity/Q97986137,101643
http://www.wikidata.org/entity/Q97983284,152163
http://www.wikidata.org/entity/Q97984659,152186
http://www.wikidata.org/entity/Q97986875,152189
http://www.wikidata.org/entity/Q97987413,152210
http://www.wikidata.org/entity/Q97984120,99603
http://www.wikidata.org/entity/Q97983775,101261
http://www.wikidata.org/entity/Q97985797,101636
http://www.wikidata.org/entity/Q97986949,101684
http://www.wikidata.org/entity/Q97984318,99526
http://www.wikidata.org/entity/Q97986862,119328
http://www.wikidata.org/entity/Q97986687,99043
http://www.wikidata.org/entity/Q97985726,99114
http://www.wikidata.org/entity/Q97984426,100552
http://www.wikidata.org/entity/Q97985207,112095
http://www.wikidata.org/entity/Q97985561,99434
http://www.wikidata.org/entity/Q97985016,99672
http://www.wikidata.org/entity/Q97985660,100346
http://www.wikidata.org/entity/Q97988141,100749
http://www.wikidata.org/entity/Q97984474,99539
http://www.wikidata.org/entity/Q97984813,99467
http://www.wikidata.org/entity/Q97983482,99798
http://www.wikidata.org/entity/Q97986739,101014
http://www.wikidata.org/entity/Q97985155,100524
http://www.wikidata.org/entity/Q97987183,99515
http://www.wikidata.org/entity/Q97986199,100107
http://www.wikidata.org/entity/Q97988339,99474
http://www.wikidata.org/entity/Q97988251,101280
http://www.wikidata.org/entity/Q97986765,152215
http://www.wikidata.org/entity/Q97987261,99832
http://www.wikidata.org/entity/Q97985321,101518
http://www.wikidata.org/entity/Q97986294,101150
http://www.wikidata.org/entity/Q97987914,101731
http://www.wikidata.org/entity/Q97985606,100063
http://www.wikidata.org/entity/Q97983870,100886
http://www.wikidata.org/entity/Q97986692,99171
http://www.wikidata.org/entity/Q97984212,99504
http://www.wikidata.org/entity/Q97986928,99859
http://www.wikidata.org/entity/Q97984085,136465
http://www.wikidata.org/entity/Q97986330,99700
http://www.wikidata.org/entity/Q97986433,99763
http://www.wikidata.org/entity/Q97985173,100582
http://www.wikidata.org/entity/Q97983548,132014
http://www.wikidata.org/entity/Q97983550,136739
http://www.wikidata.org/entity/Q97986767,112078
http://www.wikidata.org/entity/Q97984614,152205
http://www.wikidata.org/entity/Q97984552,99383
http://www.wikidata.org/entity/Q97988247,101464
http://www.wikidata.org/entity/Q97987506,99702
http://www.wikidata.org/entity/Q97985910,112090
http://www.wikidata.org/entity/Q97985994,100198
http://www.wikidata.org/entity/Q97988477,100486
http://www.wikidata.org/entity/Q97987738,100597
http://www.wikidata.org/entity/Q97987113,100764
http://www.wikidata.org/entity/Q97984874,110886
http://www.wikidata.org/entity/Q97987065,112950
http://www.wikidata.org/entity/Q97986375,182691
http://www.wikidata.org/entity/Q97988193,100667
http://www.wikidata.org/entity/Q97987760,101077
http://www.wikidata.org/entity/Q97983521,101426
http://www.wikidata.org/entity/Q97985768,112255
http://www.wikidata.org/entity/Q97984631,182667
http://www.wikidata.org/entity/Q97984242,182668
http://www.wikidata.org/entity/Q97988329,99460
http://www.wikidata.org/entity/Q97984192,99243
http://www.wikidata.org/entity/Q97984574,99781
http://www.wikidata.org/entity/Q97987689,100575
http://www.wikidata.org/entity/Q97985157,100578
http://www.wikidata.org/entity/Q97988652,182714
http://www.wikidata.org/entity/Q97987116,99401
http://www.wikidata.org/entity/Q97983731,101281
http://www.wikidata.org/entity/Q97985721,112094
http://www.wikidata.org/entity/Q97987746,99982
http://www.wikidata.org/entity/Q97984867,100169
http://www.wikidata.org/entity/Q97984334,101626
http://www.wikidata.org/entity/Q97985574,99446
http://www.wikidata.org/entity/Q97987720,152193
http://www.wikidata.org/entity/Q97985101,152180
http://www.wikidata.org/entity/Q97983365,152195
http://www.wikidata.org/entity/Q97983875,100512
http://www.wikidata.org/entity/Q97986820,101755
http://www.wikidata.org/entity/Q7270620,101777
http://www.wikidata.org/entity/Q97986956,101782
http://www.wikidata.org/entity/Q97983899,99560
http://www.wikidata.org/entity/Q97987741,99686
http://www.wikidata.org/entity/Q97985500,100476
http://www.wikidata.org/entity/Q97988089,100026
http://www.wikidata.org/entity/Q97984082,101565
http://www.wikidata.org/entity/Q97987823,101069
http://www.wikidata.org/entity/Q97987870,101115
http://www.wikidata.org/entity/Q97987963,101251
http://www.wikidata.org/entity/Q97985596,152959
http://www.wikidata.org/entity/Q97983461,99055
http://www.wikidata.org/entity/Q97988273,99912
http://www.wikidata.org/entity/Q97987556,119615
http://www.wikidata.org/entity/Q97984815,99471
http://www.wikidata.org/entity/Q97983981,100648
http://www.wikidata.org/entity/Q97986182,101509
http://www.wikidata.org/entity/Q97987390,101807
http://www.wikidata.org/entity/Q97984345,182594
http://www.wikidata.org/entity/Q97987206,99447
http://www.wikidata.org/entity/Q97986545,99952
http://www.wikidata.org/entity/Q97986279,101162
http://www.wikidata.org/entity/Q97987796,101207
http://www.wikidata.org/entity/Q97985827,101351
http://www.wikidata.org/entity/Q97983536,99374
http://www.wikidata.org/entity/Q97984857,100634
http://www.wikidata.org/entity/Q97984667,110891
http://www.wikidata.org/entity/Q97988458,99451
http://www.wikidata.org/entity/Q97985171,100532
http://www.wikidata.org/entity/Q97987047,99586
http://www.wikidata.org/entity/Q97983820,101042
http://www.wikidata.org/entity/Q97986861,99824
http://www.wikidata.org/entity/Q97986856,100935
http://www.wikidata.org/entity/Q97985004,99393
http://www.wikidata.org/entity/Q97985058,100470
http://www.wikidata.org/entity/Q97986360,99172
http://www.wikidata.org/entity/Q97988590,101795
http://www.wikidata.org/entity/Q97984286,99340
http://www.wikidata.org/entity/Q97985078,182678
http://www.wikidata.org/entity/Q97988631,99720
http://www.wikidata.org/entity/Q97984201,99623
http://www.wikidata.org/entity/Q97984779,101578
http://www.wikidata.org/entity/Q84711492,100438
http://www.wikidata.org/entity/Q97988650,100003
http://www.wikidata.org/entity/Q97983803,101284
http://www.wikidata.org/entity/Q97984684,112953
http://www.wikidata.org/entity/Q97986839,100934
http://www.wikidata.org/entity/Q97984775,116839
http://www.wikidata.org/entity/Q97986478,149355
http://www.wikidata.org/entity/Q97986735,99046
http://www.wikidata.org/entity/Q97985247,99049
http://www.wikidata.org/entity/Q97983324,99590
http://www.wikidata.org/entity/Q97988345,99840
http://www.wikidata.org/entity/Q97984459,99970
http://www.wikidata.org/entity/Q97985998,100164
http://www.wikidata.org/entity/Q97985050,143991
http://www.wikidata.org/entity/Q97986697,99780
http://www.wikidata.org/entity/Q97984039,100414
http://www.wikidata.org/entity/Q97987494,100450
http://www.wikidata.org/entity/Q97987418,100666
http://www.wikidata.org/entity/Q97983499,100706
http://www.wikidata.org/entity/Q97987091,101491
http://www.wikidata.org/entity/Q97983639,101591
http://www.wikidata.org/entity/Q97987200,101661
http://www.wikidata.org/entity/Q97987166,99339
http://www.wikidata.org/entity/Q97987209,99484
http://www.wikidata.org/entity/Q97987416,101134
http://www.wikidata.org/entity/Q97985624,100237
http://www.wikidata.org/entity/Q97983989,99674
http://www.wikidata.org/entity/Q97986060,101285
http://www.wikidata.org/entity/Q97988589,99463
http://www.wikidata.org/entity/Q97988230,100071
http://www.wikidata.org/entity/Q97986895,100139
http://www.wikidata.org/entity/Q97984223,100374
http://www.wikidata.org/entity/Q97985722,101065
http://www.wikidata.org/entity/Q97983892,101463
http://www.wikidata.org/entity/Q97988452,101621
http://www.wikidata.org/entity/Q97984769,111203
http://www.wikidata.org/entity/Q97986195,99038
http://www.wikidata.org/entity/Q97988520,99115
http://www.wikidata.org/entity/Q97987851,99192
http://www.wikidata.org/entity/Q97987279,99203
http://www.wikidata.org/entity/Q97983844,99298
http://www.wikidata.org/entity/Q97985549,99499
http://www.wikidata.org/entity/Q97984234,99519
http://www.wikidata.org/entity/Q97987255,99551
http://www.wikidata.org/entity/Q97987788,99606
http://www.wikidata.org/entity/Q97988375,99745
http://www.wikidata.org/entity/Q97987362,99770
http://www.wikidata.org/entity/Q97985641,99865
http://www.wikidata.org/entity/Q97986271,99875
http://www.wikidata.org/entity/Q97985926,99889
http://www.wikidata.org/entity/Q97988562,99899
http://www.wikidata.org/entity/Q97985962,99900
http://www.wikidata.org/entity/Q97983348,99965
http://www.wikidata.org/entity/Q97983247,99595
http://www.wikidata.org/entity/Q97986701,99776
http://www.wikidata.org/entity/Q97985186,100355
http://www.wikidata.org/entity/Q97984664,99130
http://www.wikidata.org/entity/Q97984137,99696
http://www.wikidata.org/entity/Q97987006,137754
http://www.wikidata.org/entity/Q97983911,101540
http://www.wikidata.org/entity/Q97987646,99591
http://www.wikidata.org/entity/Q97988034,100660
http://www.wikidata.org/entity/Q97985736,100740
http://www.wikidata.org/entity/Q97983810,101235
http://www.wikidata.org/entity/Q97988514,99712
http://www.wikidata.org/entity/Q97987617,101493
http://www.wikidata.org/entity/Q97985108,99318
http://www.wikidata.org/entity/Q97988148,99433
http://www.wikidata.org/entity/Q97988354,99542
http://www.wikidata.org/entity/Q97985389,152949
http://www.wikidata.org/entity/Q97986930,99600
http://www.wikidata.org/entity/Q97988076,99916
http://www.wikidata.org/entity/Q97984511,101789
http://www.wikidata.org/entity/Q97983330,152177
http://www.wikidata.org/entity/Q97987688,101253
http://www.wikidata.org/entity/Q97985879,101771
http://www.wikidata.org/entity/Q97987642,99989
http://www.wikidata.org/entity/Q97983706,101631
http://www.wikidata.org/entity/Q97987903,100942
http://www.wikidata.org/entity/Q97984045,99607
http://www.wikidata.org/entity/Q97984211,126150
http://www.wikidata.org/entity/Q97985313,99727
http://www.wikidata.org/entity/Q97987399,100244
http://www.wikidata.org/entity/Q97985885,152162
http://www.wikidata.org/entity/Q97986246,101458
http://www.wikidata.org/entity/Q97985711,100810
http://www.wikidata.org/entity/Q97983304,101109
http://www.wikidata.org/entity/Q97983872,99185
http://www.wikidata.org/entity/Q97986090,99292
http://www.wikidata.org/entity/Q97985830,99547
http://www.wikidata.org/entity/Q97985060,99797
http://www.wikidata.org/entity/Q97985512,100463
http://www.wikidata.org/entity/Q97984861,100563
http://www.wikidata.org/entity/Q97984075,113005
http://www.wikidata.org/entity/Q97987654,99186
http://www.wikidata.org/entity/Q97984454,99464
http://www.wikidata.org/entity/Q97986995,99525
http://www.wikidata.org/entity/Q97983297,99617
http://www.wikidata.org/entity/Q97984157,99685
http://www.wikidata.org/entity/Q97987985,99906
http://www.wikidata.org/entity/Q97986728,99953
http://www.wikidata.org/entity/Q97987030,116240
http://www.wikidata.org/entity/Q97983352,152154
http://www.wikidata.org/entity/Q97985065,182679
http://www.wikidata.org/entity/Q97985658,100239
http://www.wikidata.org/entity/Q97983940,111204
http://www.wikidata.org/entity/Q97986008,99997
http://www.wikidata.org/entity/Q97983335,100835
http://www.wikidata.org/entity/Q97985825,101407
http://www.wikidata.org/entity/Q97985667,101545
http://www.wikidata.org/entity/Q97983431,101471
http://www.wikidata.org/entity/Q97985640,100349
http://www.wikidata.org/entity/Q97986220,182689
http://www.wikidata.org/entity/Q97986457,101667
http://www.wikidata.org/entity/Q97987783,182707
http://www.wikidata.org/entity/Q5630617,100160
http://www.wikidata.org/entity/Q97987671,100160
http://www.wikidata.org/entity/Q97988394,100296
http://www.wikidata.org/entity/Q97983440,100750
http://www.wikidata.org/entity/Q97985034,99516
http://www.wikidata.org/entity/Q97984054,99926
http://www.wikidata.org/entity/Q97984015,99669
http://www.wikidata.org/entity/Q97986733,101477
http://www.wikidata.org/entity/Q97983464,101504
http://www.wikidata.org/entity/Q97985637,99646
http://www.wikidata.org/entity/Q97984639,99684
http://www.wikidata.org/entity/Q97983702,99064
http://www.wikidata.org/entity/Q97985239,137428
http://www.wikidata.org/entity/Q97986690,99382
http://www.wikidata.org/entity/Q97985414,99668
http://www.wikidata.org/entity/Q97983799,99747
http://www.wikidata.org/entity/Q97986070,99695
http://www.wikidata.org/entity/Q97988417,101530
http://www.wikidata.org/entity/Q97984257,100306
http://www.wikidata.org/entity/Q97984303,100098
http://www.wikidata.org/entity/Q97984165,99282
http://www.wikidata.org/entity/Q97985109,100841
http://www.wikidata.org/entity/Q97986846,100923
http://www.wikidata.org/entity/Q97988001,101588
http://www.wikidata.org/entity/Q97986145,99195
http://www.wikidata.org/entity/Q97986348,99598
http://www.wikidata.org/entity/Q97985778,141465
http://www.wikidata.org/entity/Q97984620,100233
http://www.wikidata.org/entity/Q97987144,100229
http://www.wikidata.org/entity/Q97983516,99911
http://www.wikidata.org/entity/Q97987114,118789
http://www.wikidata.org/entity/Q97984484,99265
http://www.wikidata.org/entity/Q97985068,99722
http://www.wikidata.org/entity/Q97986219,136270
http://www.wikidata.org/entity/Q97987923,101292
http://www.wikidata.org/entity/Q97988553,101350
http://www.wikidata.org/entity/Q97985357,99405
http://www.wikidata.org/entity/Q97985584,99969
http://www.wikidata.org/entity/Q97988518,100073
http://www.wikidata.org/entity/Q97983393,112849
http://www.wikidata.org/entity/Q84728305,101450
http://www.wikidata.org/entity/Q97983780,101735
http://www.wikidata.org/entity/Q97986971,99081
http://www.wikidata.org/entity/Q97986925,99352
http://www.wikidata.org/entity/Q97988024,99628
http://www.wikidata.org/entity/Q97984990,99678
